duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.00,0.00,0.00,0.08,0.17,1.00,1,1,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.00,1.00,0.00,0.00,0.23,0.08,0.33,2,2,0.15,0.00,0.00,0.33,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.00,0.00,0.00,0.07,0.29,1.00,2,1,0.07,0.07,0.00,1.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.00,0.00,0.00,0.00,0.33,0.00,3,0,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.00,1.00,0.00,0.00,0.25,0.12,0.50,1,1,0.06,0.00,0.00,0.50,0.00,0.00,0.00,0.00,NORMAL
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00,0.00,0.00,0.00,0.12,0.29,0.00,4,2,0.12,0.06,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.00,1.00,0.00,0.00,0.28,0.17,0.40,3,3,0.17,0.00,0.00,0.40,0.00,0.00,0.00,0.00,NORMAL
0,1,44,6,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.05,0.42,1.00,5,1,0.05,0.16,0.00,1.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,1.00,0.00,0.00,0.30,0.20,0.17,2,2,0.10,0.00,0.00,0.17,1.00,1.00,0.00,0.00,DOS
0,1,26,7,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,1.00,0.00,0.00,0.33,0.19,0.14,3,3,0.14,0.00,0.00,0.14,1.00,1.00,0.00,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.09,0.45,0.00,6,2,0.09,0.14,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,0.13,0.43,0.00,7,3,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,0.17,0.42,0.00,8,4,0.17,0.12,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,1.00,0.00,0.00,0.32,0.28,0.12,4,4,0.16,0.00,0.00,0.12,1.00,1.00,0.00,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,0.12,0.50,0.00,9,3,0.12,0.19,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0.00,0.00,0.00,0.00,0.19,0.44,0.00,10,5,0.19,0.15,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.00,0.00,0.21,0.43,0.00,11,6,0.21,0.14,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.00,0.00,0.24,0.41,0.00,12,7,0.24,0.14,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.00,1.00,0.00,0.00,0.30,0.37,0.11,5,5,0.17,0.00,0.00,0.11,1.00,1.00,0.00,0.00,DOS
0,1,26,7,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,1.00,0.00,0.00,0.32,0.35,0.10,6,6,0.19,0.00,0.00,0.10,1.00,1.00,0.00,0.00,DOS
0,1,26,7,1446,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,1.00,0.00,0.00,0.34,0.34,0.09,7,7,0.22,0.00,0.00,0.09,1.00,1.00,0.00,0.00,DOS
0,1,26,7,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.00,1.00,0.00,0.00,0.36,0.33,0.08,8,8,0.24,0.00,0.00,0.08,1.00,1.00,0.00,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,0.00,0.00,0.00,0.24,0.47,0.00,13,8,0.24,0.12,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.00,0.00,0.26,0.46,0.00,14,9,0.26,0.11,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,1.00,0.00,0.00,0.36,0.36,0.08,9,9,0.25,0.00,0.00,0.08,1.00,1.00,0.00,0.00,DOS
0,1,44,7,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,0.27,0.46,0.00,15,10,0.27,0.11,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.00,0.00,0.00,0.29,0.45,0.00,16,11,0.29,0.11,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.00,0.00,0.00,0.00,0.31,0.44,0.00,17,12,0.31,0.10,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.00,1.00,0.00,0.00,0.35,0.40,0.07,10,10,0.25,0.00,0.00,0.07,1.00,1.00,0.00,0.00,DOS
0,1,26,7,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.00,1.00,0.00,0.00,0.37,0.39,0.07,11,11,0.27,0.00,0.00,0.07,1.00,1.00,0.00,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,0.00,0.00,0.00,0.31,0.45,0.00,18,13,0.31,0.10,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.00,0.00,0.00,0.00,0.33,0.44,0.00,19,14,0.33,0.09,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,608,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.00,0.00,0.00,0.00,0.34,0.43,0.00,20,15,0.34,0.09,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.00,1.00,0.00,0.00,0.36,0.42,0.06,12,12,0.27,0.00,0.00,0.06,1.00,1.00,0.00,0.00,DOS
0,1,26,7,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,1.00,0.00,0.00,0.37,0.41,0.06,13,13,0.28,0.00,0.00,0.06,1.00,1.00,0.00,0.00,DOS
0,1,26,7,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.00,1.00,0.00,0.00,0.38,0.40,0.06,14,14,0.30,0.00,0.00,0.06,1.00,1.00,0.00,0.00,DOS
0,1,26,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.00,1.00,0.00,0.00,0.40,0.40,0.05,15,15,0.31,0.00,0.00,0.05,1.00,1.00,0.00,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.00,0.00,0.00,0.00,0.33,0.47,0.00,21,16,0.33,0.08,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,0.00,0.00,0.00,0.34,0.46,0.00,22,17,0.34,0.08,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.00,0.00,0.00,0.00,0.35,0.45,0.00,23,18,0.35,0.08,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.00,1.00,0.00,0.00,0.38,0.42,0.05,16,16,0.31,0.00,0.00,0.05,1.00,1.00,0.00,0.00,DOS
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,0.00,0.79,0.00,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.00,0.00,0.00,0.00,0.78,0.00,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.00,0.00,0.00,0.00,0.00,0.76,0.00,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,0.00,0.00,0.00,0.00,0.75,0.00,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.00,0.00,0.00,0.00,0.00,0.74,0.00,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.00,0.00,0.00,0.00,0.00,0.72,0.00,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.00,0.00,0.00,0.00,0.32,0.41,0.00,24,19,0.32,0.07,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.00,1.00,0.00,0.00,0.35,0.38,0.05,17,17,0.28,0.00,0.00,0.05,1.00,1.00,0.00,0.00,DOS
0,1,44,4,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.00,0.00,0.02,0.02,0.33,0.41,0.00,25,20,0.33,0.07,0.00,0.00,0.00,0.00,0.02,0.02,NORMAL
0,1,44,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.50,1.00,0.02,0.00,0.02,0.73,1.00,26,1,0.02,0.39,0.00,1.00,0.00,1.00,0.02,0.00,PROBE
0,1,44,6,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.02,0.00,0.02,0.73,1.00,1,1,0.02,0.00,0.00,1.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.33,1.00,0.02,0.00,0.03,0.72,0.00,27,2,0.03,0.38,0.00,0.00,0.50,1.00,0.02,0.00,PROBE
0,1,44,6,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.02,0.00,0.03,0.72,0.00,2,2,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,1.00,0.02,0.00,0.05,0.71,0.00,28,3,0.05,0.36,0.00,0.00,0.50,1.00,0.02,0.00,PROBE
0,1,44,7,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,1.00,0.01,0.00,0.06,0.70,0.00,29,4,0.06,0.36,0.00,0.00,0.50,1.00,0.01,0.00,PROBE
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.01,0.00,0.04,0.72,0.00,3,3,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,1.00,0.01,0.00,0.07,0.70,0.00,30,5,0.07,0.35,0.00,0.00,0.50,1.00,0.01,0.00,PROBE
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0.00,0.00,0.01,0.00,0.06,0.71,0.00,4,4,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.01,0.00,0.07,0.70,0.00,5,5,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0.00,0.00,0.01,0.00,0.08,0.69,0.00,6,6,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,1.00,0.01,0.00,0.08,0.70,0.00,31,6,0.08,0.33,0.00,0.00,0.50,1.00,0.01,0.00,PROBE
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,1.00,0.01,0.00,0.09,0.69,0.00,32,7,0.09,0.32,0.00,0.00,0.50,1.00,0.01,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.01,0.00,0.09,0.69,0.00,7,7,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,0.00,0.01,0.00,0.11,0.68,0.00,8,8,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,1,44,10,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,1.00,0.01,0.00,0.10,0.69,0.00,33,8,0.10,0.31,0.00,0.00,0.50,1.00,0.01,0.00,DOS
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.00,1.00,0.01,0.00,0.12,0.68,0.00,34,9,0.12,0.31,0.00,0.00,0.50,1.00,0.01,0.00,DOS
0,2,11,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.00,0.78,0.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.00,0.78,0.00,35,0,0.00,0.41,0.00,0.00,0.50,0.00,0.01,0.00,NORMAL
0,1,26,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.25,1.00,0.01,0.00,0.27,0.51,0.09,1,1,0.01,0.00,0.00,0.09,1.00,1.00,0.00,0.00,DOS
0,1,44,6,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.01,0.77,1.00,36,1,0.01,0.40,0.00,1.00,0.00,0.00,0.01,0.00,PROBE
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.00,1.00,0.01,0.00,0.28,0.51,0.04,2,2,0.02,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,26,7,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.00,1.00,0.01,0.00,0.29,0.50,0.04,3,3,0.04,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,44,7,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.01,0.00,0.02,0.76,0.00,37,2,0.02,0.39,0.00,0.00,0.00,0.00,0.01,0.00,PROBE
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.00,1.00,0.01,0.00,0.29,0.50,0.04,4,4,0.05,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,26,7,498,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.00,1.00,0.01,0.00,0.30,0.49,0.04,5,5,0.06,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.01,0.00,0.03,0.76,0.00,38,3,0.03,0.38,0.00,0.00,0.00,0.00,0.01,0.00,PROBE
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.01,0.00,0.04,0.75,0.00,39,4,0.04,0.37,0.00,0.00,0.00,0.00,0.01,0.00,PROBE
0,1,44,7,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.01,0.00,0.06,0.74,0.00,40,5,0.06,0.37,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,44,7,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.01,0.00,0.07,0.74,0.00,41,6,0.07,0.36,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.00,1.00,0.01,0.00,0.29,0.51,0.04,6,6,0.07,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.00,1.00,0.01,0.00,0.30,0.51,0.04,7,7,0.08,0.00,0.00,0.04,1.00,1.00,0.00,0.00,DOS
0,1,26,7,772,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.00,1.00,0.01,0.00,0.31,0.50,0.03,8,8,0.09,0.00,0.00,0.03,1.00,1.00,0.00,0.00,DOS
0,1,44,7,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.01,0.00,0.07,0.74,0.00,42,7,0.07,0.35,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,44,7,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,0.00,0.01,0.00,0.08,0.73,0.00,43,8,0.08,0.34,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,44,10,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.01,0.00,0.09,0.72,0.00,44,9,0.09,0.34,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.00,1.00,0.01,0.00,0.31,0.51,0.03,9,9,0.09,0.00,0.00,0.03,1.00,1.00,0.00,0.00,DOS
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.00,1.00,0.01,0.00,0.31,0.51,0.03,10,10,0.10,0.00,0.00,0.03,1.00,1.00,0.00,0.00,DOS
0,1,26,7,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.00,1.00,0.01,0.00,0.32,0.50,0.03,11,11,0.11,0.00,0.00,0.03,1.00,1.00,0.00,0.00,DOS
0,1,26,10,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.00,1.00,0.01,0.00,0.33,0.50,0.03,12,12,0.12,0.00,0.00,0.03,1.00,1.00,0.00,0.00,DOS
0,1,44,7,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.01,0.81,1.00,45,1,0.01,0.41,0.00,1.00,0.00,0.00,0.01,0.00,PROBE
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.00,1.00,0.01,0.00,0.33,0.50,0.06,1,1,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,NORMAL
0,1,44,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.01,0.00,0.10,0.73,0.00,46,10,0.10,0.33,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,1,44,7,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.01,0.00,0.02,0.81,0.00,47,2,0.02,0.41,0.00,0.00,0.00,0.00,0.01,0.00,PROBE
0,1,26,7,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.00,1.00,0.01,0.00,0.33,0.50,0.03,2,2,0.02,0.00,0.00,0.03,0.00,0.00,0.00,0.00,NORMAL
0,2,11,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.01,0.00,0.00,0.82,0.00,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,11,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.01,0.00,0.00,0.81,0.00,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.00,0.81,0.00,48,0,0.00,0.41,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,2,44,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.01,0.00,0.00,0.80,0.00,49,0,0.00,0.41,0.00,0.00,0.00,0.00,0.01,0.00,NORMAL
0,2,11,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.01,0.00,0.00,0.79,0.00,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.00,0.00,0.01,0.00,0.00,0.79,0.00,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
0,2,44,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,0.00,0.01,0.00,0.00,0.78,0.00,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NORMAL
